traj_idx	step_idx	n_tokens	mean_nll
47	21	14	1.9008631025041853
47	22	88	0.4661899479952725
47	23	14	1.990985597882952
47	24	88	0.4541231935674494
47	25	14	1.899376324244908
47	26	88	0.44676884737881745
47	27	14	1.8887598855154855
47	28	88	0.4464983506636186
47	29	14	2.050696781703404
47	30	88	0.47761414267800073
47	31	14	2.032358169555664
47	32	88	0.4676454717462713
47	33	14	1.9939383098057337
47	34	88	0.45256623354825104
47	35	14	1.9140661784580775
47	36	88	0.43480179526589136
47	37	14	1.847064426967076
47	38	88	0.433276349847967
47	39	14	1.8901496614728654
47	40	88	0.4382644133134322
47	41	14	1.9213100160871233
47	42	88	0.44006174260919745
47	43	14	1.9040170397077287
47	44	88	0.4339867505160245
47	45	12	2.4163478215535483
47	46	145	1.5775242246430496
47	47	14	1.9294283730643136
47	48	228	0.792250114574767
47	49	328	2.804842134801353
47	50	97	3.102355327802835
48	0	229	4.257631526763783
48	1	14	2.3756021772112166
48	2	293	2.521208154463524
48	3	14	2.479723794119699
48	4	79	2.7188102625593356
48	5	253	2.2549165868947627
48	6	66	1.2569354664195667
49	0	238	3.879337086397059
49	1	14	2.437873295375279
49	2	141	3.498972791306516
49	3	14	2.536708559308733
49	4	171	1.6016040824310125
49	5	14	2.0932840619768416
49	6	143	1.8695125979977054
49	7	13	2.215772482065054
49	8	158	1.7499878315985957
49	9	14	2.181960787091936
49	10	142	1.754761924206371
49	11	13	2.0055583073542667
49	12	124	2.326775827715474
49	13	293	1.9637305354095562
49	14	93	0.8506505002257645
50	0	251	3.9268983635769423
50	1	14	2.543100357055664
50	2	268	2.4627831302472014
50	3	14	2.3854541778564453
50	4	233	2.495148621915236
50	5	14	2.1638595036097934
50	6	161	2.3796462538819876
50	7	14	2.0680992943899974
50	8	218	1.9756125353891916
50	9	250	1.8289921875
50	10	100	1.0297642517089844
51	0	241	3.9952896561365403
51	1	188	2.94510114953873
51	2	14	2.933596202305385
51	3	244	2.0787344760582096
51	4	14	2.370866230555943
51	5	110	1.499085859818892
51	6	14	2.5907750810895647
51	7	168	2.011985415504092
51	8	259	2.315918440063948
51	9	68	1.5229025448069853
52	0	245	4.020013552295918
52	1	263	2.647049936504872
52	2	14	2.7938619341169084
52	3	291	2.1780594763477232
52	4	14	2.3703711373465404
52	5	316	1.5275428868547272
52	6	14	2.3827146802629744
52	7	316	0.12930423398561117
52	8	14	2.263989039829799
52	9	316	0.12039237686350376
52	10	14	2.16721316746303
52	11	316	0.11708288554903827
52	12	14	2.044434138706752
52	13	316	0.10785613482511497
52	14	14	2.1175887244088307
52	15	316	0.10703216021573997
52	16	13	2.583509005033053
52	17	367	0.9361559792500426
52	18	12	2.4658004442850747
52	19	366	0.11145849175791923
52	20	14	2.2835279192243303
52	21	343	0.17691371461740388
52	22	14	2.235285077776228
52	23	343	0.10594039338670737
52	24	14	2.151494571140834
52	25	343	0.09909932884460983
52	26	13	2.406901873075045
52	27	367	0.10730123909682604
52	28	14	2.150899205889021
52	29	343	0.09657241999234124
52	30	14	2.189882278442383
52	31	343	0.09815738778072614
52	32	14	2.2141453879220143
52	33	343	0.09664846926319356
52	34	14	2.230740410940988
52	35	343	0.09437701166892538
52	36	14	2.097369466509138
52	37	343	0.09133919473987279
52	38	14	2.29049927847726
52	39	343	0.09511660695423538
52	40	13	2.5598878126878004
52	41	367	0.10778043575442779
52	42	14	2.0991913931710378
52	43	343	0.09333723418566646
52	44	14	2.073028019496373
52	45	343	0.08521118386493827
52	46	14	2.0174856185913086
52	47	343	0.09448382319236288
52	48	14	2.059117180960519
52	49	343	0.09547949254339012
52	50	14	2.0350137438092912
52	51	343	0.09978921072823661
52	52	14	2.0267013822283064
52	53	343	0.0857362274525812
52	54	14	1.9793697084699358
52	55	343	0.09569808693043344
52	56	346	2.816733476054462
52	57	90	2.9263739691840276
53	0	149	4.9973152723888425
53	1	14	2.415379115513393
53	2	125	3.127648681640625
53	3	14	2.606897626604353
53	4	150	3.0473834228515626
53	5	14	2.208157811846052
53	6	64	2.109973907470703
53	7	14	2.251946176801409
53	8	55	1.1029965487393465
53	9	12	2.355632464090983
53	10	61	2.0774120893634733
53	11	14	2.2667323521205356
53	12	63	1.0098201206752233
53	13	14	2.098999568394252
53	14	63	0.6353848169720362
53	15	12	2.259497324625651
53	16	58	1.0598153081433526
53	17	14	1.9969711303710938
53	18	63	0.5884585910373263
53	19	14	2.108628409249442
53	20	63	0.5871355571444072
53	21	14	2.059003012520926
53	22	63	0.5946419125511533
53	23	14	2.0718686240059987
53	24	63	0.577813708592975
53	25	14	2.0244300024850026
53	26	63	0.5890902564639137
53	27	14	1.9155943734305245
53	28	63	0.5687220739939857
53	29	14	2.029128210885184
53	30	63	0.5835674830845424
53	31	14	2.0795555114746094
53	32	63	0.5647478255014571
53	33	12	2.4964706103006997
53	34	58	0.7845224183181236
53	35	14	1.9905999047415597
53	36	63	0.5389134240528893
53	37	14	1.889031273978097
53	38	63	0.5589420379154266
53	39	14	1.8924946103777205
53	40	63	0.5468972826760913
53	41	14	1.878349712916783
53	42	63	0.5554883442227803
53	43	14	1.8233273369925362
53	44	63	0.5281129261804005
53	45	14	1.9450362069266183
53	46	63	0.550033206031436
53	47	14	1.8976710183279855
53	48	63	0.5448770674448165
53	49	14	1.8880171094621931
53	50	63	0.549674806140718
53	51	12	2.3481802940368652
53	52	58	0.7387569690572804
53	53	14	1.9832297733851842
53	54	63	0.5359363858661954
53	55	14	2.0274320329938615
53	56	63	0.548263913109189
53	57	356	2.4198323796304426
53	58	247	1.743778367756832
54	0	233	4.356557690534469
54	1	14	2.416506086077009
54	2	158	2.580950773214992
54	3	14	2.5579436165945872
54	4	184	1.4909810605256453
54	5	14	2.201197079249791
54	6	161	0.9216047014508929
54	7	14	2.200415883745466
54	8	198	1.2456557148634786
54	9	14	1.990053585597447
54	10	242	1.5719614580643078
54	11	14	1.9467361995152064
54	12	199	1.8008448921855371
54	13	14	2.0303543635777066
54	14	116	2.101024890768117
54	15	299	2.6421220964412626
54	16	277	2.336599852634251
55	0	245	4.020013552295918
55	1	14	2.4984354291643416
55	2	277	2.3832360002538358
55	3	14	2.34320558820452
55	4	186	1.411996820921539
55	5	14	2.0565618787493025
55	6	404	1.8908229110264543
55	7	14	1.8370231900896346
55	8	155	1.8667828959803427
55	9	357	2.2765945733762254
55	10	471	1.862794394199509
56	0	238	3.879337086397059
56	1	14	2.437873295375279
56	2	124	2.9414350448116178
56	3	14	2.4032620021275113
56	4	217	1.6840052450856855
56	5	14	2.017106464930943
56	6	218	1.6916142734912558
56	7	13	2.2652309124286356
56	8	200	2.076560363769531
56	9	14	2.2470987864903043
56	10	197	1.0001611080266497
56	11	14	2.1311254501342773
56	12	258	1.4588400670724322
56	13	14	1.9932746887207031
56	14	305	1.6855416720030738
56	15	345	2.3696324445199277
56	16	71	2.819830236300616
57	0	245	4.020013552295918
57	1	14	2.4984354291643416
57	2	218	2.557630066477924
57	3	14	2.4187183380126953
57	4	239	1.6166301392112317
57	5	14	2.060515812465123
57	6	234	1.6798124394865117
57	7	14	2.157106399536133
57	8	348	1.8148347701149425
57	9	14	1.9600890023367745
57	10	283	1.9861098650066253
57	11	288	2.420392566257053
57	12	76	2.5867211191277755
58	0	241	4.002264378971084
58	1	14	2.502307891845703
58	2	225	2.528771701388889
58	3	14	2.445819309779576
58	4	229	1.5677969986694869
58	5	14	2.3160721915108815
58	6	203	1.7732999453990919
58	7	14	2.0886550630841936
58	8	277	1.7746136937330776
58	9	14	1.9522301810128349
58	10	68	2.275800817153033
58	11	14	2.020410810198103
58	12	79	1.6311017772819423
58	13	14	2.007168769836426
58	14	62	1.8473249866116432
58	15	14	2.0720822470528737
58	16	79	0.5822675680812401
58	17	14	2.0777290889195035
58	18	62	0.7627333364179057
58	19	14	2.09433228628976
58	20	79	0.5650432441808
58	21	14	2.0460205078125
58	22	62	0.7723162251134073
58	23	14	2.0892061505998885
58	24	79	0.5599771330628214
58	25	14	2.0097109930855885
58	26	62	0.6761942832700668
58	27	14	2.013322012765067
58	28	79	0.5587986813315863
58	29	14	2.132564272199358
58	30	62	0.6598838683097593
58	31	14	2.084142412458147
58	32	79	0.5146934412702729
58	33	14	2.1108199528285434
58	34	62	0.6162479769799017
58	35	14	2.0773962565830777
58	36	79	0.514781082732768
58	37	14	2.101419585091727
58	38	62	0.6441195703321888
58	39	14	2.0243870871407643
58	40	79	0.5241861464102057
58	41	14	2.0351570674351285
58	42	62	0.6263142247353831
58	43	14	1.937016214643206
58	44	79	0.5087188044680825
58	45	14	2.0308937345232283
58	46	62	0.6058729233280304
58	47	14	1.9234319414411272
58	48	79	0.531095577191703
58	49	14	2.0526182992117747
58	50	62	0.6321025971443422
58	51	14	2.128397669110979
58	52	79	0.5281133531015131
58	53	14	2.1539508274623325
58	54	62	0.6013359562043221
58	55	14	2.1074221474783763
58	56	79	0.5319348588774476
58	57	305	2.9365328429175204
58	58	123	2.140303697043318
59	0	241	3.9952896561365403
59	1	426	2.721189686949824
59	2	12	3.6819000244140625
59	3	75	1.0034739176432292
59	4	222	2.55493384009009
59	5	71	1.551761143644091
60	0	238	3.879337086397059
60	1	14	2.437873295375279
60	2	184	2.9861752053965693
60	3	14	2.557691846575056
60	4	157	1.0839466653811705
60	5	13	2.20130128126878
60	6	179	2.2778577751287536
60	7	13	2.0240409557635965
60	8	196	1.6433116367885046
60	9	14	2.1197447095598494
60	10	230	1.2601753566576086
60	11	14	2.0971501214163646
60	12	227	1.5273104092098018
60	13	324	2.1327183099440585
60	14	127	1.574614517332062
61	0	243	4.132254894868828
61	1	14	2.544170379638672
61	2	268	2.8907024326609143
61	3	14	2.5075225830078125
61	4	196	1.906957198162468
61	5	12	2.3752341270446777
61	6	171	2.4599181058114037
61	7	194	2.6623239418894973
61	8	60	1.8173839569091796
62	0	245	4.020013552295918
62	1	14	2.4984354291643416
62	2	194	2.546512879047197
62	3	14	2.567218780517578
62	4	130	1.6198667086087741
62	5	14	2.496200834001814
62	6	174	1.951465124371408
62	7	14	2.0937935965401784
62	8	203	1.7383661880868997
62	9	14	1.9809214728219169
62	10	214	0.6645960584979191
62	11	13	2.3934772198016825
62	12	202	0.31425985959496827
62	13	12	2.3839941024780273
62	14	212	0.22431434775298498
62	15	14	2.1562256131853377
62	16	214	0.2077664526823525
62	17	13	2.272780051598182
62	18	213	0.21552455705096465
62	19	14	2.0690161841256276
62	20	214	0.18918165759505512
62	21	13	2.2164352123553934
62	22	213	0.21762212117513022
62	23	14	2.1293724605015347
62	24	214	0.18351677867853752
62	25	13	2.2772034865159254
62	26	213	0.22242407283872506
62	27	12	2.381760597229004
62	28	147	1.9933409398915816
62	29	14	1.9699227469308036
62	30	142	2.0103643712863115
62	31	14	2.2131310871669223
62	32	133	0.8214249575048461
62	33	13	2.2803594149076023
62	34	132	0.3574192162716027
62	35	293	2.8123150197312285
62	36	201	2.141721810867537
63	0	229	4.257631526763783
63	1	14	2.3756021772112166
63	2	183	2.66436100527237
63	3	14	2.4612015315464566
63	4	278	1.4173939656868255
63	5	14	2.351016180855887
63	6	216	1.2879763002748843
63	7	14	2.143993377685547
63	8	268	1.8392945474653102
63	9	14	1.9670820236206055
63	10	217	1.160439908779162
63	11	14	2.0029055731637135
63	12	214	1.6771553966486565
63	13	311	2.446275717192524
63	14	94	2.4643067704870347
64	0	233	4.356557690534469
64	1	14	2.416506086077009
64	2	194	2.610253402867268
64	3	14	2.4160167149135043
64	4	256	1.6962625980377197
64	5	14	2.140482630048479
64	6	203	1.0871809033924722
64	7	14	2.0977498463221957
64	8	154	1.6837586241883118
64	9	281	2.9211321521908364
64	10	76	2.2289412649054277
65	0	229	4.257631526763783
65	1	14	2.3756021772112166
65	2	209	2.051543459367524
65	3	14	2.5374172755650113
65	4	269	1.5171767451062965
65	5	14	2.199395315987723
65	6	357	1.7333384281446953
65	7	12	2.2989131609598794
65	8	66	2.6436464714281485
65	9	410	2.086593106897866
65	10	316	2.123837627942049
66	0	233	4.356557690534469
66	1	14	2.416506086077009
66	2	384	2.363424777984619
66	3	14	2.4167752947126115
66	4	215	1.3482419036155524
66	5	334	2.17081656998503
66	6	110	2.272447343306108
67	0	243	4.11865133905607
67	1	14	2.516879217965262
67	2	114	2.6299687435752466
67	3	14	2.3179566519601003
67	4	135	1.8336414478443288
67	5	14	2.0979442596435547
67	6	196	1.3870114696269134
67	7	14	2.051168441772461
67	8	170	1.5931121826171875
67	9	14	2.020803587777274
67	10	172	1.3440549983534702
67	11	14	1.9888698032924108
67	12	227	1.3496341117153083
67	13	303	2.536729667839831
67	14	134	1.6491858638934236
68	0	245	4.020013552295918
68	1	167	2.8459412352053706
68	2	14	2.652707508632115
68	3	254	1.5918895090658833
68	4	14	2.4409841809953963
68	5	419	1.767850816676611
68	6	14	2.248081752232143
68	7	76	2.5186221474095394
68	8	324	1.6849214530285495
68	9	75	1.9380808512369792
69	0	233	4.356557690534469
69	1	14	2.416506086077009
69	2	113	3.1243556199875555
69	3	14	2.4339912959507535
69	4	57	2.930380837959156
69	5	14	2.5434578486851285
69	6	67	2.006446041277985
69	7	14	2.2238596507481168
69	8	113	2.020395734668833
69	9	14	2.0374437059674944
69	10	89	2.3055719954244207
69	11	14	2.0435710634504045
69	12	62	0.8063137300552861
69	13	14	2.081925800868443
69	14	130	1.8622979971078726
69	15	14	2.0290088653564453
69	16	62	0.7640613432853453
69	17	14	2.010752405439104
69	18	126	1.5442870609343997
69	19	14	1.949552263532366
69	20	63	0.915399157811725
69	21	14	2.0119947705950056
69	22	178	1.4755252452378862
69	23	14	2.0049168722970143
69	24	138	2.4772900567538496
69	25	296	2.3583662703230575
69	26	168	2.0252017066592263
70	0	233	4.356557690534469
70	1	104	3.4690190828763523
70	2	14	2.3561643872942244
70	3	87	2.2219026061310165
70	4	14	2.5096511840820312
70	5	122	2.554075147284836
70	6	14	2.2978014264787947
70	7	94	0.952275702293883
70	8	14	1.9902737481253487
70	9	175	2.137509242466518
70	10	14	1.9827401297433036
70	11	82	0.794487278635909
70	12	14	2.0320682525634766
70	13	179	2.344180996857542
70	14	14	1.9059080396379744
70	15	87	0.9832423418417744
70	16	14	1.936591284615653
70	17	207	1.7970471958031402
70	18	14	1.9915932246616908
70	19	79	2.5381307481210444
70	20	261	2.4205780613924808
70	21	91	2.7102268763950894
71	0	233	4.356557690534469
71	1	252	2.507445804656498
71	2	14	2.7264456067766463
71	3	232	1.4368546584556843
71	4	14	2.347308022635324
71	5	226	0.9518137568921115
71	6	14	2.139163153512137
71	7	224	1.0269496100289481
71	8	14	2.038191931588309
71	9	196	0.9095979028818558
71	10	14	2.101297378540039
71	11	152	1.026545474403783
71	12	14	1.9927542550223214
71	13	100	0.9315028381347656
71	14	12	2.289305051167806
71	15	249	1.2619844612826305
71	16	14	1.8824821199689592
71	17	238	0.6811502921481093
71	18	14	1.8159681047712053
71	19	241	0.42515753908276066
71	20	14	1.8656324659075056
71	21	270	0.968346263744213
71	22	14	1.8404887063162667
71	23	210	0.6043362572079614
71	24	14	1.7657636914934431
71	25	84	1.0270109630766369
71	26	12	2.171008745829264
71	27	248	0.20146460686960527
71	28	14	1.9572492327008928
71	29	210	0.2696868169875372
71	30	12	2.2941099802652993
71	31	248	0.15820646286010742
71	32	14	1.945641381399972
71	33	210	0.16878195263090587
71	34	474	1.991453275398866
71	35	422	1.6387141078569314
72	0	245	4.020013552295918
72	1	14	2.4984354291643416
72	2	243	2.8652501989293984
72	3	14	2.297195707048689
72	4	122	2.059423477923284
72	5	14	2.3578344072614397
72	6	155	1.5969439106602823
72	7	14	2.0449889046805247
72	8	93	2.309401645455309
72	9	14	1.931931495666504
72	10	117	1.816512931106437
72	11	14	1.9226218632289342
72	12	67	1.8296029389794193
72	13	14	1.9471612657819475
72	14	67	0.683822973450618
72	15	14	2.0565368107386996
72	16	67	0.6448078440196479
72	17	14	1.9916647502354212
72	18	67	0.6178420337278452
72	19	14	2.010484286717006
72	20	67	0.6154711139735891
72	21	14	2.0325427736554826
72	22	67	0.6376945723348589
72	23	14	2.039363588605608
72	24	67	0.5953912877324802
72	25	14	2.045801435198103
72	26	67	0.5945509725542211
72	27	14	2.0094589505876814
72	28	67	0.6150782570910098
72	29	14	2.1866773877825056
72	30	67	0.6212184393583838
72	31	14	2.1600584302629744
72	32	67	0.6229554361371852
72	33	14	2.0713161740984236
72	34	67	0.6084915275004372
72	35	14	2.0841497693743025
72	36	67	0.5967932174454874
72	37	14	2.0091002328055247
72	38	67	0.5956362823941814
72	39	14	1.964500563485282
72	40	67	0.5826512237093342
72	41	14	2.044917515345982
72	42	67	0.5696625211345616
72	43	14	1.9844927106584822
72	44	67	0.5825879111218808
72	45	14	2.1045895985194614
72	46	67	0.5803924105060634
72	47	14	1.9186573028564453
72	48	67	0.5873398282634679
72	49	14	1.9665211268833704
72	50	67	0.5838741473297575
72	51	14	1.9803812844412667
72	52	67	0.5813751790060926
72	53	14	2.0641207013811385
72	54	67	0.5806300604521338
72	55	317	3.1289963586849368
72	56	804	1.336334380344372
73	0	233	4.356557690534469
73	1	131	2.9487160253160782
73	2	123	1.631597503413999
73	3	14	2.8603278568812778
73	4	133	1.6284370135543937
73	5	14	2.4097371782575334
73	6	192	2.548704147338867
73	7	314	2.1700198422571657
73	8	58	2.9463227370689653
74	0	240	4.041094716389974
74	1	14	2.551544734409877
74	2	238	2.4233357405462184
74	3	14	2.445361818586077
74	4	231	1.4877500327634605
74	5	14	2.152505874633789
74	6	239	1.1364327275104602
74	7	13	2.3452606201171875
74	8	54	2.001975448043258
74	9	14	2.331204278128488
74	10	153	1.8118258208231208
74	11	14	2.208085741315569
74	12	62	1.908141351515247
74	13	14	2.19807311466762
74	14	62	0.785597893499559
74	15	14	2.1885713849748885
74	16	62	0.6915907090710055
74	17	13	2.4949871943547177
74	18	61	0.7289831442911117
74	19	14	2.2075343813214983
74	20	62	0.6656281255906628
74	21	14	2.202550615583147
74	22	62	0.6838015894736013
74	23	14	2.1850013732910156
74	24	62	0.6552495033510269
74	25	14	2.0735021318708147
74	26	62	0.6485659076321509
74	27	14	2.064300537109375
74	28	62	0.6559645129788306
74	29	14	2.1587705612182617
74	30	62	0.6313202150406376
74	31	12	3.029087702433268
74	32	87	2.3371715326418823
74	33	14	2.1465691157749722
74	34	100	1.0230995178222657
74	35	14	2.109146935599191
74	36	100	0.4363154220581055
74	37	14	2.26363890511649
74	38	100	0.39787677764892576
74	39	12	2.861572265625
74	40	87	0.5844824779992817
74	41	14	2.3155907222202847
74	42	100	0.37293941497802735
74	43	12	2.6739203135172525
74	44	87	0.4719498732994343
74	45	14	2.130594117300851
74	46	100	0.39399818420410154
74	47	14	2.1133014133998325
74	48	100	0.3894011306762695
74	49	12	2.865309715270996
74	50	87	0.5013938991502783
74	51	14	2.210315431867327
74	52	100	0.3544564437866211
74	53	14	2.248916353498186
74	54	100	0.3719478607177734
74	55	12	2.719445546468099
74	56	87	0.4754041035970052
74	57	374	2.418667227189171
74	58	94	2.3943621046999666
75	0	241	3.9952896561365403
75	1	14	2.4817292349679128
75	2	243	3.344230494872042
75	3	14	2.2416785103934154
75	4	279	2.353295110887097
75	5	12	2.3947399457295737
75	6	11	5.0511557839133525
75	7	280	1.8333945138113839
75	8	95	0.6639593024002878
76	0	229	4.257631526763783
76	1	14	2.3756021772112166
76	2	195	2.5167510203826122
76	3	14	2.5169999258858815
76	4	237	1.9473367039161393
76	5	14	2.2888709477015903
76	6	227	1.8122265517449063
76	7	14	2.046914645603725
76	8	138	1.5556134210116621
76	9	288	2.147369384765625
76	10	99	1.0408948647855507
77	0	224	4.37175532749721
77	1	14	2.3518355233328685
77	2	197	2.499257199050206
77	3	14	2.5146484375
77	4	222	1.447384396114865
77	5	14	1.9931316375732422
77	6	231	1.4809971929112553
77	7	14	2.005286625453404
77	8	271	1.4765052936173892
77	9	13	2.073514938354492
77	10	289	1.0793258508596453
77	11	14	2.0876359939575195
77	12	262	0.556027012016937
77	13	13	2.1214093428391676
77	14	275	0.575131669477983
77	15	12	2.723567326863607
77	16	229	1.878470474976119
77	17	14	2.066352299281529
77	18	252	2.0019366551959323
77	19	376	1.9236177485039894
77	20	96	2.1451098124186196
78	0	233	4.356557690534469
78	1	114	2.656172902960526
78	2	14	2.559485299246652
78	3	66	2.322102402195786
78	4	14	2.584484645298549
78	5	111	2.3547269803983673
78	6	14	2.291792188371931
78	7	92	1.7742508597995923
78	8	14	2.1770926884242465
78	9	182	2.284335125933637
78	10	14	2.102736609322684
78	11	61	0.7766310269715356
78	12	14	2.0755295072283064
78	13	168	1.6486097063337053
78	14	14	2.0095856530325755
78	15	63	0.6799175323001923
78	16	14	2.0299015045166016
78	17	116	1.531164498164736
78	18	14	2.0051067897251675
78	19	63	0.5871138194250682
78	20	14	2.077403885977609
78	21	147	1.4852986238440689
78	22	14	2.004176003592355
78	23	111	1.5717723949535474
78	24	13	2.393975624671349
78	25	99	1.1674717604511915
78	26	14	2.500237601143973
78	27	106	1.5484534209629275
78	28	14	2.145803996494838
78	29	75	0.8854862467447917
78	30	14	2.066526140485491
78	31	120	1.7685167948404947
78	32	14	1.944840567452567
78	33	118	1.2205943737999867
78	34	13	2.233051006610577
78	35	96	1.1379849116007488
78	36	12	2.4235289891560874
78	37	85	1.2856591617359834
78	38	14	2.3691433497837613
78	39	120	1.2820124308268228
78	40	13	2.2379652170034556
78	41	96	0.5000730752944946
78	42	14	2.265922410147531
78	43	124	1.1428006079889113
78	44	14	2.3932574135916576
78	45	124	0.30964879066713397
78	46	431	2.894463559037848
78	47	266	1.860127269773555
79	0	233	4.356557690534469
79	1	13	2.76553462101863
79	2	158	3.9889893350721914
79	3	13	2.8459273118239183
79	4	206	1.7051133831727852
79	5	14	2.5140448978969028
79	6	111	1.8162451391821508
79	7	14	2.2113708768572127
79	8	208	2.233554253211388
79	9	13	2.406299297626202
79	10	255	0.6493961109834558
79	11	12	2.2646754582722983
79	12	116	2.432727945261988
79	13	421	2.108738987576084
79	14	355	2.438197176221391
80	0	238	3.87821101340927
80	1	14	2.434032440185547
80	2	463	2.1348996914231235
80	3	13	2.3511910071739783
80	4	44	1.8827630823308772
80	5	325	2.1492923677884614
80	6	97	1.2977692908847456
81	0	245	4.028183793048469
81	1	106	3.3327809459758253
81	2	14	2.51897702898298
81	3	147	1.8601406382865646
81	4	14	2.459966387067522
81	5	347	1.543686396793948
81	6	14	1.9695077623639787
81	7	97	1.783775722857603
81	8	266	2.1301912006578947
81	9	105	0.9023805890764509
82	0	240	4.054805501302083
82	1	14	2.5114547184535434
82	2	174	3.590118408203125
82	3	14	2.4507152012416293
82	4	203	2.0386779484490454
82	5	14	1.9761426108224052
82	6	157	1.4368341530963873
82	7	14	2.179180417742048
82	8	324	1.4069238356602045
82	9	13	2.17190434382512
82	10	206	1.4488125402950547
82	11	14	2.084113121032715
82	12	197	1.3132209584192576
82	13	14	1.9981297084263392
82	14	275	0.9285747181285512
82	15	14	2.001546178545271
82	16	302	1.369018049429584
82	17	14	1.9756803512573242
82	18	175	1.6216038295200892
82	19	12	2.577244281768799
82	20	220	1.8323183926669033
82	21	13	2.2280813363882213
82	22	214	0.6651239127756279
82	23	14	1.9701674325125558
82	24	141	2.5009068698747785
82	25	12	2.421935240427653
82	26	70	1.100811767578125
82	27	443	2.128957916328654
82	28	112	1.963263920375279
83	0	233	4.356557690534469
83	1	14	2.416506086077009
83	2	278	1.9790460600269784
83	3	12	2.312239170074463
83	4	212	1.9553143483287883
83	5	322	2.0537954768779114
83	6	117	2.091439010750534
84	0	226	4.257956175677545
84	1	13	2.672571035531851
84	2	108	3.567272044994213
84	3	233	2.3673954910474784
84	4	65	1.1849785437950722
