traj_idx	step_idx	n_tokens	mean_nll
2	40	62	0.46093556188767953
2	41	17	1.6540078555836397
2	42	1179	1.2963530174041826
2	43	275	1.5197980291193183
2	44	62	0.4978932411439957
2	45	17	1.839964698342716
2	46	687	1.8430172227529111
2	47	273	1.1869926033439218
2	48	59	0.4187262583587129
2	49	17	1.7002662209903492
2	50	518	2.5754908263453187
2	51	269	1.156564478537407
2	52	50	0.5631688690185547
2	53	17	1.6179512248319738
2	54	390	2.249295904697516
2	55	267	1.1783154662628745
2	56	57	0.4752257832309656
2	57	17	1.5943254583022173
2	58	491	2.3750502203729633
2	59	260	1.2318394587590145
2	60	53	0.5792967598393278
2	61	17	1.9926858789780562
2	62	391	2.303702195891944
2	63	301	1.5187379957433556
2	64	19	1.7171972174393504
2	65	1197	2.348532107041693
2	66	233	1.1492779776773738
2	67	51	0.5489136938955269
2	68	17	1.8156463398652918
2	69	1060	3.1959012589364684
2	70	267	1.215487133697624
2	71	51	0.5542358697629443
2	72	17	1.7805026559268726
2	73	841	2.2975949390606423
2	74	241	1.3292606084673237
2	75	39	0.6812155796931341
2	76	17	1.8514012729420382
2	77	176	1.2026846625588157
2	78	253	1.2451857012722332
2	79	43	0.6156580725381541
2	80	17	1.8476021710564108
2	81	152	1.3630848934775905
2	82	262	0.812565577849177
2	83	43	0.5319435651912245
2	84	17	1.869574041927562
2	85	1209	2.4818832107177937
3	1	967	2.2383413383854704
3	2	235	2.0915797456781915
3	3	45	1.2252198961046008
3	4	1076	3.2391489021840147
3	5	225	1.414785427517361
3	6	62	0.4555911402548513
3	7	17	2.9574863209443936
3	8	727	2.9037149001676408
3	9	289	1.2334263151492215
3	10	53	0.648108572330115
3	11	17	2.1407722024356617
3	12	753	2.5356604182229416
3	13	223	0.8853280790183576
3	14	56	0.5768109730311802
3	15	17	1.9613797804888558
3	16	727	2.5242384290104884
3	17	277	0.9344262078350631
3	18	56	0.5191270964486259
3	19	17	1.9503710129681755
3	20	695	2.4805007166142086
3	21	251	1.01792755734873
3	22	56	0.5461414882114956
3	23	17	2.002825344310087
3	24	720	2.8052300347222223
3	25	279	0.9835517910646281
3	26	60	0.4954543113708496
3	27	17	1.9308702805463005
3	28	705	2.5719252133200357
3	29	264	1.3251953125
3	30	59	0.509759256395243
3	31	17	1.793411928064683
3	32	801	2.5924521837936956
3	33	264	1.8118607492157908
3	34	62	0.4885649219635994
3	35	83	4.621877279626318
3	36	96	1.611300786336263
3	37	283	1.087478691613295
3	38	159	0.9518117844683569
3	39	1297	2.1283361336407336
3	40	263	1.2195062093408389
3	41	50	0.6877962493896485
3	42	17	1.8021933611701517
3	43	1208	2.9984904914502275
3	44	305	1.2616010822233608
3	45	79	0.3395995128003857
3	46	17	1.677070842069738
3	47	518	0.8657515242293075
3	48	251	1.3391104770371638
3	49	67	0.39903908345236705
3	50	17	1.9027476591222428
3	51	206	2.9581743258874393
3	52	261	1.1813214181483478
3	53	64	0.47815394401550293
3	54	17	1.7543627795051127
3	55	641	2.5404391712777885
3	56	240	1.2982392628987631
3	57	72	0.41730941666497123
3	58	17	1.8903274536132812
3	59	512	0.12207137048244476
3	60	293	1.1189024212417342
3	61	75	0.3901360066731771
3	62	17	1.8435582553639132
3	63	212	0.4794495780512972
3	64	287	0.9805761463550741
3	65	19	1.536973049766139
3	66	1301	2.163022134415834
3	67	285	1.2527058919270833
3	68	66	0.4862192327325994
3	69	17	1.9165364433737362
3	70	1145	2.930477572112104
3	71	270	1.7594069869429976
3	72	71	0.43225707470531194
3	73	17	1.6451893974752987
3	74	695	2.4780814410971224
3	75	256	1.626920223236084
3	76	55	0.48793973055752843
3	77	17	1.7168300853056067
3	78	753	2.5343074317314076
3	79	255	1.2172097598805147
3	80	62	0.47225921384749875
3	81	17	1.7125163358800553
3	82	285	1.6765101382606908
3	83	56	0.6157215663364956
3	84	15	2.3848063151041665
3	85	318	1.158087580458923
3	86	482	0.9295960738945799
3	87	19	1.87124292474044
3	88	1594	0.7169713268016782
3	89	281	1.014614444610487
3	90	66	0.49479744651100854
3	91	17	1.8872018701889937
3	92	1169	2.411818452937874
4	1	893	2.626260345219765
4	2	300	1.7224517822265626
4	3	116	0.5609036807356209
4	4	1132	3.3525733004189213
4	5	299	1.4372960731735995
4	6	77	0.4375429525003805
4	7	17	2.9263456008013558
4	8	615	2.423681243648374
4	9	325	1.2952035757211537
4	10	100	0.3101168441772461
4	11	17	2.1664276123046875
4	12	625	1.5354626953125
4	13	287	1.0519144410455683
4	14	83	0.33720678306487667
4	15	17	1.8375654781565947
4	16	625	0.615367431640625
5	1	759	2.7835122411273057
5	2	187	2.540026496438419
5	3	30	2.111598587036133
5	4	870	3.8046232376975575
5	5	213	1.1965354955252347
5	6	35	1.0112697056361608
5	7	17	3.172397389131434
5	8	1027	2.3266805520656626
5	9	235	1.0375565549160572
5	10	39	0.8095255631666917
5	11	17	2.1472782808191635
5	12	456	0.2020965710020902
5	13	241	1.0705234638388226
5	14	41	0.7926535257479039
5	15	17	2.0050939672133503
5	16	47	2.7859945094331784
5	17	209	1.0997624009419857
5	18	15	2.9448870340983073
5	19	42	5.709456670851934
6	1	620	3.107819391066028
6	2	279	2.0736490885416665
6	3	76	0.8094220412404913
6	4	1138	3.5930030970246594
6	5	187	0.8566720727930732
6	6	15	2.5856725056966146
6	7	89	3.472609273503336
7	1	720	2.909384494357639
7	2	245	2.2422340860172194
7	3	67	0.9261526420934877
7	4	904	3.7793654720340153
7	5	258	1.6005777758221293
7	6	67	0.5686283396251166
7	7	17	2.911480623133042
7	8	2620	1.3674242325411499
7	9	246	1.2192075155614837
7	10	62	0.5132100505213584
7	11	17	2.0156052533318016
7	12	463	3.719557562348137
7	13	261	1.367274609562081
7	14	62	0.4692991933514995
7	15	17	2.0622222002814796
7	16	563	1.0336872866479796
7	17	256	1.2660733461380005
7	18	74	0.43056921056798986
7	19	17	1.9373985739315258
7	20	467	3.2535481422309958
7	21	275	1.4987152654474432
7	22	77	0.35881817805302607
7	23	17	1.9848745009478401
7	24	1354	1.8748202302783419
8	1	695	2.7910651556879498
8	2	189	2.2939425675326555
8	3	35	1.8550482613699777
8	4	931	3.69186909447167
8	5	247	1.5017104670103745
8	6	54	0.6606031347204138
8	7	17	2.8944367801441864
8	8	276	2.647005827530571
8	9	187	1.0054424102293615
8	10	29	0.8902608279524178
8	11	17	1.8871848162482767
8	12	871	1.8262293363411308
8	13	218	0.9289268003691227
8	14	41	0.6628015564709175
8	15	17	1.756732379688936
8	16	1631	1.2430203997379867
8	17	212	0.9228020434109669
8	18	43	0.827439685200536
8	19	17	1.8113701764275045
8	20	770	0.5371853915127841
8	21	232	1.4578383873248923
8	22	67	0.4883950076886077
8	23	17	1.8110290976131664
8	24	207	1.7417036415874094
8	25	247	0.8719446591520117
8	26	67	0.473244225800927
8	27	17	1.903937395881204
8	28	252	2.4220968579489086
8	29	304	1.6360919350071956
8	30	78	0.38343304854172927
8	31	17	1.8205060397877413
8	32	904	0.8675061116176369
8	33	262	1.1673788987953244
8	34	54	0.5126818550957574
8	35	17	1.6997192607206457
8	36	2261	1.049571857680161
8	37	247	1.4818162184495192
8	38	54	0.4706888905277959
8	39	17	1.9486790825338924
8	40	458	0.38706037363110674
8	41	242	0.8736658017497417
8	42	54	0.572787567421242
8	43	17	1.7841155108283548
8	44	236	2.1719712079581566
8	45	159	2.790935972201749
8	46	968	2.547882584500904
8	47	279	0.9025492787788418
8	48	70	0.4141477039882115
8	49	17	1.7802541396197151
8	50	1115	1.6658049852858745
8	51	255	1.3776342055376838
8	52	65	0.5284525944636418
8	53	17	1.7759392682243795
8	54	2158	1.4456770705116138
8	55	273	1.408157739883814
8	56	70	0.43206634521484377
8	57	17	1.6094012540929459
8	58	116	2.191545946844693
8	59	238	1.1274833358636422
8	60	57	0.5312327669377912
8	61	17	1.9171907761517692
8	62	288	1.2857384151882596
8	63	287	1.649580154684778
8	64	63	0.4673635997469463
8	65	17	1.856024798224954
8	66	999	1.5994574897162788
8	67	245	1.658518763950893
8	68	60	0.4549931208292643
8	69	17	1.8359376121969784
8	70	237	2.045659962585707
8	71	274	1.1260654421618386
8	72	58	0.5103387503788389
8	73	17	1.7796805886661304
8	74	258	2.0996115041333576
8	75	47	0.6335830282657704
8	76	90	4.24056159125434
8	77	24	5.077821731567383
8	78	253	1.327695823940835
8	79	51	0.5962572658763212
8	80	17	1.932248732622932
8	81	40	4.535535430908203
8	82	244	1.3386353039350667
8	83	51	0.5353834862802543
8	84	17	2.166460598216337
8	85	40	1.0524828910827637
8	86	279	1.4122446805345543
8	87	72	0.4407796594831679
8	88	17	1.878525453455308
8	89	386	2.3912214368118523
8	90	250	1.48955859375
8	91	19	3.8274311266447367
8	92	1162	2.775958404278386
8	93	304	1.2340018623753597
8	94	96	0.3200390934944153
8	95	17	1.7909306918873507
8	96	1043	1.8441951089714541
8	97	267	1.4711413437061096
8	98	56	0.4999502045767648
8	99	17	1.7381330377915327
8	100	2250	1.2819357638888889
8	101	261	1.4571586988894876
8	102	55	0.48205178000710225
8	103	17	1.844839657054228
8	104	695	2.9651265315872304
8	105	293	1.393874340903637
8	106	58	0.5052559951256061
8	107	17	2.334719040814568
8	108	381	1.428226500984252
8	109	229	1.3651596135968205
8	110	55	0.47350054654208096
8	111	17	1.9514086106244255
8	112	1103	0.9434633782422229
8	113	210	1.2634801955450148
8	114	63	0.46378541371179005
8	115	17	1.894707623650046
8	116	2140	0.6419913675183447
8	117	245	1.6955065668845664
8	118	58	0.5191268920898438
8	119	17	2.113122827866498
8	120	1222	1.5630313355091552
8	121	259	2.0476357007118726
8	122	19	3.8007511339689555
8	123	1283	2.555265383523419
8	124	253	1.177034159422863
8	125	67	0.464103869537809
8	126	17	1.920336779426126
8	127	1041	3.31385080592204
8	128	99	4.932776248816288
9	1	580	3.193482287176724
9	2	227	2.5123721219369495
9	3	36	1.8057051764594183
9	4	1179	3.2629176585526665
9	5	245	1.5354925661670917
9	6	50	0.7638218688964844
9	7	17	2.9923483904670265
9	8	200	1.2958303833007812
9	9	43	0.716146380402321
9	10	17	2.0927150950712314
9	11	892	2.539556255255045
9	12	223	1.369365606607343
9	13	51	0.6575101964613971
9	14	17	2.00694678811466
9	15	206	2.175925986280719
9	16	222	1.5172600273613457
9	17	58	0.5315278151939655
9	18	17	1.9134714463177849
9	19	893	0.9302387985109882
9	20	273	1.4551960592304831
9	21	58	0.5430137371194774
9	22	17	2.075427111457376
9	23	3991	1.660591005054341
9	24	271	1.3829647500576567
9	25	159	2.8293635530291863
9	26	873	2.8891931557846506
9	27	235	1.5419479045462101
9	28	71	0.4028910516013562
9	29	17	1.674772486967199
9	30	900	1.2846666124131945
9	31	257	1.446322311223249
9	32	97	0.37569710643021104
9	33	17	1.6710932114545036
9	34	875	2.6576051897321427
9	35	205	1.5209907345655487
9	36	42	0.6825579688662574
9	37	17	1.8937337538775276
9	38	550	2.940065696022727
9	39	205	1.1187153141673019
9	40	37	0.775058127738334
9	41	17	1.6056528652415556
9	42	156	2.8580093383789062
9	43	236	1.1632118871656514
9	44	60	0.5165814717610677
9	45	17	1.6003108305089615
9	46	246	2.0856010623094514
9	47	63	0.5398048521980406
9	48	83	0.9608031123517508
9	49	94	1.6403675485164562
9	50	248	1.091458720545615
9	51	19	1.788348348517167
9	52	941	1.213124387702577
9	53	230	1.3694438105044158
9	54	50	0.5614078140258789
9	55	17	1.661720500272863
9	56	1218	1.4742367999698534
9	57	271	1.2453006308017183
9	58	50	0.5914072799682617
9	59	17	1.6712043986600988
9	60	1301	2.1458690505500577
9	61	240	1.5180163065592447
9	62	55	0.5924943403764205
9	63	17	1.6231226079604204
9	64	1003	2.349652215229312
9	65	220	1.3322543057528409
9	66	35	0.8733313969203405
9	67	17	1.6932844274184282
9	68	306	1.7073489918428308
9	69	282	1.6691515766982492
9	70	58	0.5133923826546505
9	71	17	1.761633592493394
9	72	822	1.6586132931303224
9	73	238	1.6150033133370536
9	74	19	1.7287858661852384
9	75	1019	2.786888714042566
9	76	238	1.6623276141511292
9	77	58	0.5518942208125673
9	78	17	1.7607632805319393
9	79	897	1.0989524815792224
9	80	220	1.4689085526899859
9	81	58	0.4977298276177768
9	82	17	1.5844995835248161
9	83	957	2.675220007183908
9	84	259	1.4726002814686896
9	85	63	0.46706456986684647
9	86	17	1.9295380536247702
9	87	543	2.683625672623158
9	88	203	1.7308039923606835
9	89	50	0.5733688354492188
9	90	17	1.793149387135225
9	91	286	2.4653217875874125
9	92	185	1.3098729314030828
9	93	23	4.155541129734205
9	94	44	6.046904130415483
10	1	707	2.5186480963246995
10	2	291	2.8554863683956184
10	3	37	1.6385815594647382
10	4	1210	3.253456758861699
10	5	235	1.3340747589760638
10	6	41	0.797884406113043
10	7	17	2.768616620232077
10	8	979	1.5668805661069969
10	9	237	1.1441116011092431
10	10	51	0.5348890341964423
10	11	17	1.6788428811465992
10	12	678	2.2857622804894913
10	13	242	1.0309615962761494
10	14	46	0.598258059957753
10	15	17	1.564806208891027
10	16	414	3.5560877703238223
10	17	238	0.8729400634765625
10	18	40	0.70518798828125
10	19	17	1.655926087323357
10	20	304	1.0544766877826892
10	21	244	1.175232433881916
10	22	39	0.8427412571051182
10	23	17	1.710087495691636
10	24	256	1.10530686378479
10	25	47	0.5842225906696725
10	26	17	1.6511139589197494
10	27	852	1.833174298067048
10	28	235	1.1671034792636303
10	29	63	0.4229638235909598
10	30	17	1.7541203218347885
10	31	160	2.1289798736572267
10	32	188	1.1985088104897357
10	33	33	0.7740097623882871
10	34	17	1.746328914866728
10	35	970	1.0044157991704252
10	36	194	0.9257661485180413
10	37	39	0.7217495747101612
10	38	17	1.9509849548339844
10	39	1698	2.640304655292992
10	40	255	1.0131462545955883
10	41	38	0.7412510420146742
10	42	17	1.6721042184268726
10	43	2567	1.1953041127185948
11	1	880	2.510209239612926
11	2	224	2.092379706246512
11	3	43	1.4444538382596748
11	4	1191	3.4937212196945846
11	5	263	1.4135090062826758
11	6	50	0.6975170135498047
11	7	17	2.977943644804113
11	8	828	2.4081485766719504
11	9	221	1.04466737773084
11	10	45	0.7496231926812066
11	11	17	2.270234276266659
11	12	130	2.3635906512920672
11	13	229	1.4771143484323825
11	14	49	0.7288636188117825
11	15	17	2.071464314180262
11	16	146	1.630979250555169
11	17	228	1.1543878923382676
11	18	40	0.7653613567352295
11	19	17	2.08191411635455
11	20	155	1.732147019909274
11	21	259	0.8162778169492036
11	22	50	0.6127157211303711
11	23	17	2.0105357450597428
11	24	133	1.6030909029164708
11	25	321	2.4783089420877142
11	26	92	0.44767267807670263
11	27	83	1.1151692953454442
11	28	185	2.311080355257601
11	29	249	1.3600922243662148
11	30	34	0.8690718482522404
11	31	17	1.9967952055089615
11	32	207	2.0415902990073973
11	33	302	1.950264633886072
11	34	68	0.43410803289974437
11	35	17	1.9857536764705883
11	36	130	0.5712661743164062
11	37	248	1.5850758706369708
11	38	159	0.80305984784972
11	39	1258	2.523384033591266
11	40	287	1.1069552856870644
11	41	63	0.48781833951435394
11	42	17	1.7688157698687386
11	43	1183	3.0385198391602386
11	44	233	1.0234628439972842
11	45	68	0.44854870964499083
11	46	17	1.707457935108858
11	47	788	2.304127339784264
11	48	291	1.263742977810889
11	49	79	0.3714743022677265
11	50	17	1.728700413423426
11	51	129	0.5021594143653101
11	52	329	1.2541718178607049
11	53	73	0.37848804421620824
11	54	17	1.8702519360710592
11	55	97	0.49473383008819266
11	56	331	2.006918915809101
11	57	77	0.3285292092855875
11	58	15	2.1125565846761067
11	59	55	1.9257412997159091
11	60	252	0.9817976573156932
11	61	64	0.4208965599536896
11	62	17	1.8169362685259651
11	63	149	1.6765884297006082
11	64	324	1.2944328402295524
11	65	74	0.37737591202194626
11	66	17	1.9171654196346508
11	67	198	1.9401131061592487
11	68	294	0.8922849901679422
11	69	76	0.3459541923121402
11	70	17	1.9994423810173483
11	71	221	0.723850923426011
11	72	276	1.520221876061481
11	73	19	1.8871757105777138
11	74	1335	2.503591701779026
11	75	283	1.1877926668092977
11	76	72	0.3663644525739882
11	77	17	1.7224803251378678
11	78	1078	3.3351421037719953
11	79	304	1.2280478226511102
11	80	87	0.32070951352174254
11	81	17	1.6353327807258158
11	82	334	1.6835889987602919
11	83	122	0.21382286509529488
11	84	17	1.9146010454963236
11	85	790	2.439667752422864
11	86	287	1.1449606227542466
11	87	87	0.29085762199314164
11	88	17	1.909014757941751
11	89	130	0.5544779264009916
11	90	288	1.2884470621744792
11	91	73	0.3511770065516642
11	92	17	1.9468058417825138
11	93	97	0.3911181184434399
11	94	280	0.8614502498081752
11	95	67	0.38797629057471433
11	96	17	1.9890040229348576
11	97	162	2.418222498010706
11	98	259	1.103278789741192
11	99	70	0.3663295473371233
11	100	17	1.727515276740579
11	101	95	0.643390575208162
11	102	294	1.008722837279443
11	103	60	0.43317588170369464
11	104	17	1.7985425836899702
11	105	162	0.5321876620068963
11	106	279	1.2007767872143817
11	107	60	0.44286473592122394
11	108	17	1.8535086687873392
11	109	97	0.4373286925640303
11	110	299	1.6011160655962584
11	111	100	0.3315207290649414
11	112	15	1.9354249318440755
11	113	330	2.130694580078125
11	114	316	1.6914757837223102
11	115	19	3.7182087145353617
11	116	1455	2.497384423324742
11	117	279	1.2122308327732976
11	118	79	0.33782208116748663
11	119	17	1.5646535088034237
11	120	985	3.8430840042036802
11	121	256	1.1661393642425537
11	122	56	0.48495844432285856
11	123	17	1.7314416099997127
11	124	780	2.512195763221154
11	125	251	1.2796210178815985
11	126	56	0.4448066438947405
11	127	17	1.681208105648265
11	128	146	2.4847756999812716
11	129	101	5.268692469832921
12	1	729	2.6680250128600824
12	2	251	2.1053085023188496
12	3	79	0.7780360934100573
12	4	1092	3.539297362386962
12	5	279	1.2553751408840166
12	6	77	0.42320623026265725
12	7	17	2.7276844697840072
12	8	750	1.8733668619791666
12	9	281	1.0699087122581183
12	10	60	0.41209068298339846
12	11	17	1.927009806913488
12	12	979	1.2520220778935776
12	13	215	1.228593125454215
12	14	60	0.5174606323242188
12	15	83	1.117177940276732
12	16	283	0.6806857375289863
12	17	186	1.2894483996975807
12	18	15	2.577061716715495
12	19	42	5.282198224748884
13	1	805	2.959309794739907
13	2	241	2.2405610777035787
13	3	76	0.8335789128353721
13	4	1160	3.4911936003586344
13	5	255	1.2614090265012254
13	6	70	0.49314771379743305
13	7	17	2.9438932082232308
13	8	290	2.2911574791217673
13	9	252	0.929496341281467
13	10	64	0.48934078216552734
13	11	17	2.0802495619829964
13	12	303	1.5327805119379125
13	13	253	1.1800821779273716
13	14	61	0.551507230664863
13	15	17	1.853596855612362
13	16	270	1.5876538311993633
13	17	263	1.368948236617752
13	18	61	0.49343662574642994
13	19	17	1.797836752498851
13	20	243	1.0218009791747042
13	21	249	1.0865034846416917
13	22	76	0.40812698163484273
13	23	17	1.8127213646383846
13	24	245	0.7281996746452487
13	25	295	1.4758394920219808
13	26	62	0.4832797204294512
13	27	17	1.674806931439568
13	28	214	0.8108655983042494
13	29	289	1.0863047669090615
13	30	62	0.46866942990210747
13	31	17	1.9170260709874771
13	32	257	0.6761516170279062
13	33	227	0.9200518771940391
13	34	159	0.8975145831797857
13	35	1218	1.4163183954548952
13	36	268	1.2735669719639109
13	37	68	0.46052197849049287
13	38	17	1.8172784693100874
13	39	1372	3.077781743975492
13	40	297	0.8047850637724905
13	41	73	0.4150158607796447
13	42	17	1.8390058629653032
13	43	696	2.348590368512033
13	44	267	1.12509989649169
13	45	61	0.46871163415127115
13	46	17	1.9841147030101103
13	47	660	1.8681483413233901
13	48	218	1.3441285299598624
13	49	74	0.41872679220663533
13	50	17	1.8159014757941752
13	51	335	1.094233544193097
13	52	42	5.402015686035156
14	1	7983	1.099210769479382
14	2	334	3.599207347024701
14	3	43	1.6093686125999274
14	4	1303	3.507186034781514
14	5	274	1.8082210791372035
14	6	59	0.677616442664195
14	7	90	1.224738566080729
14	8	2742	1.024021407446663
14	9	249	1.2312803459933483
14	10	63	0.504234374515594
14	11	16	2.214895486831665
14	12	31	4.649820635395665
14	13	437	1.149274952624428
14	14	217	0.30337777555263534
14	15	16	2.0084171295166016
14	16	36	3.974639892578125
14	17	251	1.1342963108503485
14	18	41	0.8150003944955221
14	19	17	1.94994556202608
14	20	1133	2.822573602041731
14	21	246	1.216679518784934
14	22	52	0.6234496189997747
14	23	17	1.7323019364300896
14	24	408	1.7740161372166054
14	25	262	1.1441088960370944
14	26	59	0.44859947592525157
14	27	17	1.8589112898882698
14	28	80	1.827309799194336
14	29	295	1.038700737387447
14	30	15	3.072151947021484
14	31	45	5.777115885416666
15	1	645	2.7359253875968994
15	2	222	1.9759114583333333
15	3	39	1.4122981536082733
15	4	968	3.4819043372288223
15	5	220	1.3832606922496449
15	6	49	0.6517251462352519
15	7	17	2.8966840856215534
15	8	787	2.646846398010642
15	9	255	1.0540460324754901
15	10	62	0.4797793665239888
15	11	17	1.8268465154311235
15	12	834	1.8752912708895384
15	13	245	1.2459107690927933
15	14	58	0.49317573678904564
15	15	17	1.6916284000172335
15	16	1032	1.2936038009880124
15	17	276	1.1074413354846016
15	18	62	0.49582684424615675
15	19	17	1.7244087668026196
15	20	2638	1.5454205678573967
15	21	254	1.412042572742372
15	22	58	0.4897987760346511
15	23	17	1.5865796033073873
15	24	190	1.9352767141241776
15	25	237	0.9328650623434204
15	26	59	0.483244039244571
15	27	17	1.6685269299675436
15	28	476	2.358184558002889
15	29	299	1.7687306483852425
15	30	56	0.67787994657244
15	31	83	4.7556700189429595
15	32	47	1.032788946273479
15	33	304	1.121915716873972
15	34	76	0.429068314401727
15	35	17	1.62588747809915
15	36	312	0.8129076835436698
15	37	61	0.5004902824026639
15	38	17	1.6197295469396256
15	39	253	1.6343593672801384
15	40	159	0.97111232925511
15	41	1059	2.403115622832935
15	42	238	1.0934934215385372
15	43	41	0.6353887697545494
15	44	17	1.7510016946231617
15	45	1171	3.0435975267783277
15	46	245	1.1307354362643496
15	47	58	0.4897858192180765
15	48	17	1.7077392129337086
15	49	795	2.763309809846698
15	50	280	1.035733686174665
15	51	59	0.47411559799970204
15	52	17	1.6781572454115923
15	53	592	2.5757409173089103
15	54	262	0.9387494735135377
15	55	57	0.46568726656729714
15	56	17	1.7674240785486557
15	57	336	1.0135538010370164
15	58	313	0.9440154541795627
15	59	68	0.43213451609892006
15	60	17	1.8223636851591223
15	61	377	0.7996355051703415
15	62	261	1.076480792400024
15	63	56	0.47010670389447895
15	64	17	1.6510009765625
15	65	1013	0.3552023161787389
15	66	330	1.6946455522017045
15	67	84	0.4181346893310547
15	68	15	2.0960782368977866
15	69	355	1.747774365922095
15	70	343	1.3230347925302934
15	71	126	0.23717945341079955
15	72	15	2.028778839111328
15	73	279	1.2664124410212254
15	74	309	1.2560606527482807
15	75	19	4.035152234529194
15	76	1589	2.11691201595933
15	77	302	1.0363425955867136
15	78	90	0.393639161851671
15	79	17	1.7874111848718979
15	80	1091	2.047442945835243
15	81	291	1.0744920448748927
15	82	95	0.33089657833701686
15	83	17	1.8114649828742533
15	84	423	2.571660756501182
15	85	251	1.161130380820468
15	86	65	0.44085725637582635
15	87	17	1.9060397428624771
15	88	504	1.5322396414620536
15	89	317	1.0147901468848581
15	90	72	0.4367330339219835
15	91	17	2.001010670381434
15	92	497	1.866068726814009
15	93	277	1.2178928636902075
15	94	73	0.37137595921346583
15	95	17	1.8337002922506893
15	96	358	0.8455831005586593
15	97	299	1.2062367723139633
15	98	90	0.3721590254041884
15	99	17	1.8306791642132927
15	100	402	0.816454835199005
15	101	250	1.725151611328125
15	102	75	0.3796995035807292
15	103	17	1.5822170481962317
15	104	468	1.0333548651801214
15	105	284	1.4454235023176167
15	106	91	0.32452899807102076
15	107	17	2.0496186649098114
15	108	445	0.9504832749956109
15	109	320	1.0819290161132813
15	110	19	3.8709186754728617
15	111	1448	2.102419900630719
15	112	287	1.1944722564378267
15	113	92	0.3125757756440536
15	114	17	1.9077740837545956
15	115	1070	3.562155393796546
15	116	284	1.0531435684419015
15	117	99	0.33571528425120345
15	118	17	1.8738486346076517
15	119	418	1.046889163660661
15	120	322	0.9208892443165275
15	121	84	0.3451899119785854
15	122	17	1.8017930423512178
15	123	384	1.1771917343139648
15	124	281	0.8864473499013011
15	125	73	0.35403079202730364
15	126	17	1.890889336081112
15	127	403	0.8696493522700838
15	128	151	3.252996785751242
16	1	804	2.6887981357859143
16	2	259	2.028679689385256
16	3	43	1.3898662300997002
16	4	1116	3.5534220322913166
16	5	218	1.0183990898482296
16	6	47	0.5980918965441115
16	7	17	2.9081371531767
16	8	731	2.5307032719519493
16	9	198	0.8885116577148438
16	10	43	0.7574522328931231
16	11	17	1.7975103714886833
16	12	922	1.396319010769726
16	13	247	1.5962240242282388
16	14	61	0.442402792758629
16	15	17	1.6766987968893612
16	16	1196	0.959291949319999
16	17	242	1.14143258086906
16	18	47	0.5931252824499252
16	19	17	1.7611637115478516
16	20	1914	2.016169533086795
17	1	822	2.756726935542123
17	2	216	2.1127782751012734
17	3	28	1.9779126303536552
17	4	943	3.7636553055408273
17	5	247	1.1907499367408907
17	6	57	0.5773542303788034
17	7	17	2.90254368501551
17	8	914	1.251175026924918
17	9	238	0.962187246114266
17	10	69	0.4758703259454257
17	11	17	2.020542817957261
17	12	1166	1.426468968595894
17	13	273	0.8615379473228595
17	14	64	0.49284183979034424
17	15	17	1.8717748978558708
17	16	1053	0.5737562478437722
17	17	219	0.9583226730834403
17	18	58	0.49727972622575434
17	19	17	1.9276358660529642
17	20	1195	1.1158421983279943
17	21	214	1.010832171573817
17	22	52	0.5308109796964205
17	23	17	1.9283137601964615
17	24	590	0.4042687626208289
17	25	246	0.8918903629954268
17	26	49	0.5937096732003349
