model	subset	seed	position	c_begin	c_end	strategy	layer_range	gamma	w	step_acc_val@1	agent_acc_val@1	step_acc_val@3	agent_acc_val@3	step_acc_test@1	agent_acc_test@1	step_acc_test@3	agent_acc_test@3
qwen3.5-9b	arc	19	act/27	1	7	base	-	0.0	-	0.6885245901639344	0.7704918032786885	0.8524590163934426	0.8524590163934426	0.7039473684210527	0.7697368421052632	0.8223684210526315	0.875
qwen3.5-9b	arc	19	act/31_normed	1	8	base	-	0.0	-	0.6885245901639344	0.7868852459016393	0.8360655737704918	0.8688524590163934	0.7039473684210527	0.7763157894736842	0.8486842105263158	0.875
qwen3.5-9b	arc	19	act/7	0	1	base	-	0.0	-	0.639344262295082	0.7049180327868853	0.8524590163934426	0.8688524590163934	0.7039473684210527	0.7039473684210527	0.8289473684210527	0.8421052631578947
qwen3.5-9b	arc	19	ens-mid3	0	20	base	-	0.0	-	0.7049180327868853	0.7377049180327869	0.819672131147541	0.8688524590163934	0.7039473684210527	0.6973684210526315	0.8092105263157895	0.7960526315789473
qwen3.5-9b	arc	17	act/31_normed	1	16	base	-	0.0	-	0.6721311475409836	0.7704918032786885	0.8360655737704918	0.8852459016393442	0.6973684210526315	0.8026315789473685	0.8618421052631579	0.8947368421052632
qwen3.5-9b	arc	17	embed	0	19	base	-	0.0	-	0.6721311475409836	0.6885245901639344	0.819672131147541	0.819672131147541	0.6973684210526315	0.7302631578947368	0.8552631578947368	0.9078947368421053
qwen3.5-9b	arc	17	embed	0	20	base	-	0.0	-	0.6721311475409836	0.6885245901639344	0.819672131147541	0.819672131147541	0.6973684210526315	0.7302631578947368	0.8552631578947368	0.9078947368421053
qwen3.5-9b	arc	18	act/3	2	3	base	-	0.0	-	0.6229508196721312	0.7868852459016393	0.819672131147541	0.9508196721311475	0.6973684210526315	0.7631578947368421	0.9078947368421053	0.9342105263157895
qwen3.5-9b	arc	18	act/31_normed	1	19	base	-	0.0	-	0.5409836065573771	0.639344262295082	0.7540983606557377	0.8688524590163934	0.6973684210526315	0.7894736842105263	0.8618421052631579	0.9078947368421053
qwen3.5-9b	arc	18	act/31_normed	1	20	base	-	0.0	-	0.5409836065573771	0.639344262295082	0.7540983606557377	0.8688524590163934	0.6973684210526315	0.7894736842105263	0.8618421052631579	0.9078947368421053
qwen3.5-9b	arc	18	embed	1	16	base	-	0.0	-	0.6557377049180327	0.7540983606557377	0.7868852459016393	0.8688524590163934	0.6973684210526315	0.7828947368421053	0.881578947368421	0.9078947368421053
qwen3.5-9b	arc	19	act/23	1	11	base	-	0.0	-	0.6885245901639344	0.7704918032786885	0.8688524590163934	0.8524590163934426	0.6973684210526315	0.7960526315789473	0.8092105263157895	0.8947368421052632
qwen3.5-9b	arc	19	act/31	1	8	base	-	0.0	-	0.7049180327868853	0.8032786885245902	0.8524590163934426	0.8524590163934426	0.6973684210526315	0.7894736842105263	0.8421052631578947	0.875
qwen3.5-9b	arc	19	embed	1	5	base	-	0.0	-	0.6229508196721312	0.7049180327868853	0.8360655737704918	0.8524590163934426	0.6973684210526315	0.7828947368421053	0.875	0.8947368421052632
qwen3.5-9b	arc	17	act/23	2	3	base	-	0.0	-	0.6557377049180327	0.7704918032786885	0.8032786885245902	0.9016393442622951	0.6907894736842105	0.7894736842105263	0.8223684210526315	0.9013157894736842
qwen3.5-9b	arc	17	act/27	1	15	base	-	0.0	-	0.6885245901639344	0.7704918032786885	0.819672131147541	0.9016393442622951	0.6907894736842105	0.8026315789473685	0.8421052631578947	0.9013157894736842
qwen3.5-9b	arc	17	act/27	1	16	base	-	0.0	-	0.6885245901639344	0.7704918032786885	0.819672131147541	0.9016393442622951	0.6907894736842105	0.8026315789473685	0.8421052631578947	0.9013157894736842
qwen3.5-9b	arc	17	act/27	1	17	base	-	0.0	-	0.6885245901639344	0.7704918032786885	0.819672131147541	0.9016393442622951	0.6907894736842105	0.8026315789473685	0.8421052631578947	0.9013157894736842
qwen3.5-9b	arc	17	act/27	1	18	base	-	0.0	-	0.6885245901639344	0.7704918032786885	0.8032786885245902	0.9016393442622951	0.6907894736842105	0.8026315789473685	0.8421052631578947	0.9013157894736842
qwen3.5-9b	arc	18	embed	1	19	base	-	0.0	-	0.6065573770491803	0.7377049180327869	0.7868852459016393	0.8688524590163934	0.6907894736842105	0.7763157894736842	0.881578947368421	0.9078947368421053
qwen3.5-9b	arc	18	embed	1	20	base	-	0.0	-	0.6065573770491803	0.7377049180327869	0.7868852459016393	0.8688524590163934	0.6907894736842105	0.7763157894736842	0.881578947368421	0.9078947368421053
qwen3.5-9b	arc	19	act/31_normed	2	3	base	-	0.0	-	0.7049180327868853	0.7049180327868853	0.819672131147541	0.8524590163934426	0.6907894736842105	0.6973684210526315	0.7828947368421053	0.8355263157894737
qwen3.5-9b	arc	17	act/15	2	3	base	-	0.0	-	0.5737704918032787	0.6229508196721312	0.819672131147541	0.9180327868852459	0.6842105263157895	0.7236842105263158	0.881578947368421	0.9276315789473685
qwen3.5-9b	arc	17	act/31_normed	1	17	base	-	0.0	-	0.6721311475409836	0.7540983606557377	0.819672131147541	0.8852459016393442	0.6842105263157895	0.7894736842105263	0.8618421052631579	0.8947368421052632
qwen3.5-9b	arc	17	act/31_normed	2	6	base	-	0.0	-	0.5901639344262295	0.639344262295082	0.8032786885245902	0.8360655737704918	0.6842105263157895	0.756578947368421	0.8486842105263158	0.9013157894736842
qwen3.5-9b	arc	17	embed	1	12	base	-	0.0	-	0.7049180327868853	0.8032786885245902	0.8032786885245902	0.8852459016393442	0.6842105263157895	0.7631578947368421	0.8881578947368421	0.8881578947368421
qwen3.5-9b	arc	19	act/27	1	8	base	-	0.0	-	0.6885245901639344	0.7704918032786885	0.8524590163934426	0.8524590163934426	0.6842105263157895	0.7631578947368421	0.8223684210526315	0.881578947368421
qwen3.5-9b	arc	19	embed	0	3	base	-	0.0	-	0.7377049180327869	0.7704918032786885	0.8524590163934426	0.9016393442622951	0.6842105263157895	0.7105263157894737	0.8092105263157895	0.8421052631578947
qwen3.5-9b	arc	17	act/27	1	19	base	-	0.0	-	0.6885245901639344	0.7704918032786885	0.8032786885245902	0.9016393442622951	0.6776315789473685	0.7894736842105263	0.8421052631578947	0.9013157894736842
qwen3.5-9b	arc	17	act/31_normed	1	18	base	-	0.0	-	0.6721311475409836	0.7540983606557377	0.819672131147541	0.8852459016393442	0.6776315789473685	0.7828947368421053	0.8618421052631579	0.8947368421052632
qwen3.5-9b	arc	17	act/31_normed	1	19	base	-	0.0	-	0.6557377049180327	0.7377049180327869	0.819672131147541	0.8852459016393442	0.6776315789473685	0.7828947368421053	0.8618421052631579	0.9013157894736842
qwen3.5-9b	arc	17	embed	1	13	base	-	0.0	-	0.6721311475409836	0.7868852459016393	0.8032786885245902	0.8852459016393442	0.6776315789473685	0.75	0.881578947368421	0.8881578947368421
qwen3.5-9b	arc	17	embed	1	14	base	-	0.0	-	0.6557377049180327	0.7704918032786885	0.8032786885245902	0.8852459016393442	0.6776315789473685	0.743421052631579	0.875	0.8881578947368421
qwen3.5-9b	arc	17	embed	1	15	base	-	0.0	-	0.6557377049180327	0.7704918032786885	0.8032786885245902	0.8852459016393442	0.6776315789473685	0.743421052631579	0.875	0.8881578947368421
qwen3.5-9b	arc	17	embed	1	18	base	-	0.0	-	0.6557377049180327	0.7704918032786885	0.8032786885245902	0.8852459016393442	0.6776315789473685	0.743421052631579	0.881578947368421	0.8881578947368421
qwen3.5-9b	arc	19	act/23	1	12	base	-	0.0	-	0.6885245901639344	0.7704918032786885	0.8688524590163934	0.8524590163934426	0.6776315789473685	0.7828947368421053	0.7960526315789473	0.8947368421052632
qwen3.5-9b	arc	19	act/27	1	9	base	-	0.0	-	0.6885245901639344	0.7704918032786885	0.8524590163934426	0.8524590163934426	0.6776315789473685	0.7697368421052632	0.8092105263157895	0.881578947368421
qwen3.5-9b	arc	19	embed	1	3	succ-near	0-2	0.4	1	0.639344262295082	0.6885245901639344	0.8852459016393442	0.9016393442622951	0.6776315789473685	0.75	0.8881578947368421	0.9013157894736842
qwen3.5-9b	arc	19	embed	1	3	succ-near	2-4	0.4	1	0.639344262295082	0.6885245901639344	0.8852459016393442	0.9016393442622951	0.6776315789473685	0.75	0.8881578947368421	0.9013157894736842
qwen3.5-9b	arc	19	embed	1	3	succ-near	4-6	0.4	1	0.639344262295082	0.6885245901639344	0.8852459016393442	0.9016393442622951	0.6776315789473685	0.75	0.8881578947368421	0.9013157894736842
qwen3.5-9b	arc	19	embed	1	3	succ-near	6-8	0.4	1	0.639344262295082	0.6885245901639344	0.8852459016393442	0.9016393442622951	0.6776315789473685	0.75	0.8881578947368421	0.9013157894736842
qwen3.5-9b	arc	17	embed	0	2	base	-	0.0	-	0.6721311475409836	0.6721311475409836	0.8360655737704918	0.819672131147541	0.6710526315789473	0.7039473684210527	0.8552631578947368	0.8947368421052632
qwen3.5-9b	arc	17	embed	1	16	base	-	0.0	-	0.6557377049180327	0.7704918032786885	0.8032786885245902	0.8852459016393442	0.6710526315789473	0.7368421052631579	0.875	0.8881578947368421
qwen3.5-9b	arc	17	embed	1	17	base	-	0.0	-	0.6557377049180327	0.7704918032786885	0.8032786885245902	0.8852459016393442	0.6710526315789473	0.7368421052631579	0.881578947368421	0.8881578947368421
qwen3.5-9b	arc	17	embed	1	19	base	-	0.0	-	0.6557377049180327	0.7704918032786885	0.8032786885245902	0.8852459016393442	0.6710526315789473	0.743421052631579	0.875	0.8881578947368421
qwen3.5-9b	arc	18	embed	0	1	base	-	0.0	-	0.6557377049180327	0.7540983606557377	0.7540983606557377	0.8688524590163934	0.6710526315789473	0.6907894736842105	0.8618421052631579	0.881578947368421
qwen3.5-9b	arc	19	act/23	1	13	base	-	0.0	-	0.6721311475409836	0.7540983606557377	0.8688524590163934	0.8524590163934426	0.6710526315789473	0.7763157894736842	0.7960526315789473	0.8947368421052632
qwen3.5-9b	arc	19	embed	1	3	backprop	0-2	0.4	1	0.639344262295082	0.6885245901639344	0.8688524590163934	0.8524590163934426	0.6710526315789473	0.756578947368421	0.875	0.881578947368421
qwen3.5-9b	arc	19	embed	1	3	backprop	0-2	0.4	2	0.639344262295082	0.6885245901639344	0.8524590163934426	0.8524590163934426	0.6710526315789473	0.743421052631579	0.8552631578947368	0.8881578947368421
qwen3.5-9b	arc	19	embed	1	3	backprop	0-2	0.4	3	0.639344262295082	0.6885245901639344	0.8360655737704918	0.8524590163934426	0.6710526315789473	0.743421052631579	0.8486842105263158	0.8881578947368421
qwen3.5-9b	arc	19	embed	1	3	succ-near	0-2	0.4	3	0.639344262295082	0.6885245901639344	0.8524590163934426	0.8524590163934426	0.6710526315789473	0.743421052631579	0.8486842105263158	0.8881578947368421
qwen3.5-9b	arc	19	embed	1	3	backprop	0-2	0.4	all	0.639344262295082	0.6885245901639344	0.8360655737704918	0.8524590163934426	0.6710526315789473	0.743421052631579	0.8289473684210527	0.8881578947368421
qwen3.5-9b	arc	19	embed	1	3	succ-strong	0-2	0.4	all	0.639344262295082	0.6885245901639344	0.8360655737704918	0.8524590163934426	0.6710526315789473	0.743421052631579	0.8289473684210527	0.8881578947368421
qwen3.5-9b	arc	19	embed	1	3	succ-near	0-2	0.4	all	0.639344262295082	0.6885245901639344	0.8360655737704918	0.8524590163934426	0.6710526315789473	0.743421052631579	0.8289473684210527	0.8881578947368421
qwen3.5-9b	arc	19	embed	1	3	succ-near	2-4	0.4	2	0.639344262295082	0.6885245901639344	0.8524590163934426	0.8524590163934426	0.6710526315789473	0.743421052631579	0.8486842105263158	0.8881578947368421
qwen3.5-9b	arc	19	embed	1	3	succ-near	2-4	0.4	3	0.639344262295082	0.6885245901639344	0.8524590163934426	0.8524590163934426	0.6710526315789473	0.743421052631579	0.8486842105263158	0.8881578947368421
qwen3.5-9b	arc	19	embed	1	3	backprop	2-4	0.4	5	0.6229508196721312	0.6885245901639344	0.8524590163934426	0.8524590163934426	0.6710526315789473	0.743421052631579	0.8486842105263158	0.8881578947368421
qwen3.5-9b	arc	19	embed	1	3	backprop	2-4	0.4	all	0.639344262295082	0.6885245901639344	0.8524590163934426	0.8524590163934426	0.6710526315789473	0.743421052631579	0.8421052631578947	0.8881578947368421
qwen3.5-9b	arc	19	embed	1	3	succ-strong	2-4	0.4	all	0.639344262295082	0.6885245901639344	0.8524590163934426	0.8524590163934426	0.6710526315789473	0.743421052631579	0.8421052631578947	0.8881578947368421
qwen3.5-9b	arc	19	embed	1	3	succ-near	2-4	0.4	all	0.639344262295082	0.6885245901639344	0.8524590163934426	0.8524590163934426	0.6710526315789473	0.743421052631579	0.8421052631578947	0.8881578947368421
qwen3.5-9b	arc	19	embed	1	3	succ-near	4-6	0.4	3	0.639344262295082	0.6885245901639344	0.8524590163934426	0.8524590163934426	0.6710526315789473	0.743421052631579	0.8486842105263158	0.8881578947368421
qwen3.5-9b	arc	19	embed	1	3	backprop	4-6	0.4	4	0.639344262295082	0.6885245901639344	0.8524590163934426	0.8524590163934426	0.6710526315789473	0.743421052631579	0.8486842105263158	0.8881578947368421
qwen3.5-9b	arc	19	embed	1	3	backprop	4-6	0.4	5	0.6229508196721312	0.6885245901639344	0.8524590163934426	0.8524590163934426	0.6710526315789473	0.743421052631579	0.8486842105263158	0.8881578947368421
qwen3.5-9b	arc	19	embed	1	3	backprop	4-6	0.4	all	0.639344262295082	0.6885245901639344	0.8524590163934426	0.8524590163934426	0.6710526315789473	0.743421052631579	0.8421052631578947	0.8881578947368421
qwen3.5-9b	arc	19	embed	1	3	succ-strong	4-6	0.4	all	0.639344262295082	0.6885245901639344	0.8524590163934426	0.8524590163934426	0.6710526315789473	0.743421052631579	0.8421052631578947	0.8881578947368421
qwen3.5-9b	arc	19	embed	1	3	succ-near	4-6	0.4	all	0.639344262295082	0.6885245901639344	0.8524590163934426	0.8524590163934426	0.6710526315789473	0.743421052631579	0.8421052631578947	0.8881578947368421
qwen3.5-9b	arc	19	embed	1	3	succ-near	6-8	0.4	3	0.639344262295082	0.6885245901639344	0.8524590163934426	0.8524590163934426	0.6710526315789473	0.743421052631579	0.8486842105263158	0.8881578947368421
qwen3.5-9b	arc	19	embed	1	3	backprop	6-8	0.4	4	0.639344262295082	0.6885245901639344	0.8524590163934426	0.8524590163934426	0.6710526315789473	0.743421052631579	0.8552631578947368	0.8881578947368421
qwen3.5-9b	arc	19	embed	1	3	succ-strong	6-8	0.4	5	0.639344262295082	0.6885245901639344	0.8524590163934426	0.8524590163934426	0.6710526315789473	0.743421052631579	0.8421052631578947	0.8881578947368421
qwen3.5-9b	arc	19	embed	1	3	backprop	6-8	0.4	all	0.639344262295082	0.6885245901639344	0.8360655737704918	0.8524590163934426	0.6710526315789473	0.743421052631579	0.8355263157894737	0.8881578947368421
qwen3.5-9b	arc	19	embed	1	3	succ-strong	6-8	0.4	all	0.639344262295082	0.6885245901639344	0.8360655737704918	0.8524590163934426	0.6710526315789473	0.743421052631579	0.8355263157894737	0.8881578947368421
qwen3.5-9b	arc	19	embed	1	3	succ-near	6-8	0.4	all	0.639344262295082	0.6885245901639344	0.8360655737704918	0.8524590163934426	0.6710526315789473	0.743421052631579	0.8355263157894737	0.8881578947368421
qwen3.5-9b	arc	17	act/27	1	20	base	-	0.0	-	0.6721311475409836	0.7540983606557377	0.819672131147541	0.9016393442622951	0.6644736842105263	0.7763157894736842	0.8421052631578947	0.9013157894736842
qwen3.5-9b	arc	17	act/31_normed	1	20	base	-	0.0	-	0.6557377049180327	0.7377049180327869	0.819672131147541	0.8852459016393442	0.6644736842105263	0.7697368421052632	0.8618421052631579	0.8881578947368421
qwen3.5-9b	arc	17	embed	1	20	base	-	0.0	-	0.6557377049180327	0.7704918032786885	0.8032786885245902	0.8852459016393442	0.6644736842105263	0.7368421052631579	0.875	0.8881578947368421
qwen3.5-9b	arc	19	act/27	1	10	base	-	0.0	-	0.6721311475409836	0.7704918032786885	0.8688524590163934	0.8524590163934426	0.6644736842105263	0.743421052631579	0.8026315789473685	0.8881578947368421
qwen3.5-9b	arc	19	act/31	1	9	base	-	0.0	-	0.6721311475409836	0.7704918032786885	0.8360655737704918	0.8524590163934426	0.6644736842105263	0.7763157894736842	0.8355263157894737	0.881578947368421
qwen3.5-9b	arc	19	embed	0	2	base	-	0.0	-	0.7049180327868853	0.7540983606557377	0.8524590163934426	0.9016393442622951	0.6644736842105263	0.6842105263157895	0.8092105263157895	0.8421052631578947
qwen3.5-9b	arc	19	embed	0	4	base	-	0.0	-	0.7049180327868853	0.7377049180327869	0.8524590163934426	0.9016393442622951	0.6644736842105263	0.6842105263157895	0.8157894736842105	0.8421052631578947
qwen3.5-9b	arc	19	embed	1	3	succ-strong	0-2	0.4	1	0.639344262295082	0.6885245901639344	0.8524590163934426	0.8524590163934426	0.6644736842105263	0.743421052631579	0.8421052631578947	0.881578947368421
qwen3.5-9b	arc	19	embed	1	3	succ-strong	0-2	0.4	2	0.639344262295082	0.6885245901639344	0.8524590163934426	0.8524590163934426	0.6644736842105263	0.743421052631579	0.8421052631578947	0.8881578947368421
qwen3.5-9b	arc	19	embed	1	3	succ-near	0-2	0.4	2	0.639344262295082	0.6885245901639344	0.8524590163934426	0.8524590163934426	0.6644736842105263	0.743421052631579	0.8421052631578947	0.8947368421052632
qwen3.5-9b	arc	19	embed	1	3	succ-strong	0-2	0.4	3	0.639344262295082	0.6885245901639344	0.8524590163934426	0.8524590163934426	0.6644736842105263	0.743421052631579	0.8486842105263158	0.8881578947368421
qwen3.5-9b	arc	19	embed	1	3	backprop	0-2	0.4	4	0.6229508196721312	0.6885245901639344	0.8360655737704918	0.8524590163934426	0.6644736842105263	0.743421052631579	0.8421052631578947	0.8881578947368421
qwen3.5-9b	arc	19	embed	1	3	succ-strong	0-2	0.4	4	0.639344262295082	0.6885245901639344	0.8524590163934426	0.8524590163934426	0.6644736842105263	0.743421052631579	0.8486842105263158	0.8881578947368421
qwen3.5-9b	arc	19	embed	1	3	succ-near	0-2	0.4	4	0.639344262295082	0.6885245901639344	0.8524590163934426	0.8524590163934426	0.6644736842105263	0.743421052631579	0.8486842105263158	0.8881578947368421
qwen3.5-9b	arc	19	embed	1	3	succ-strong	0-2	0.4	5	0.639344262295082	0.6885245901639344	0.8360655737704918	0.8524590163934426	0.6644736842105263	0.743421052631579	0.8486842105263158	0.8881578947368421
qwen3.5-9b	arc	19	embed	1	3	succ-near	0-2	0.4	5	0.639344262295082	0.6885245901639344	0.8360655737704918	0.8524590163934426	0.6644736842105263	0.743421052631579	0.8486842105263158	0.8881578947368421
qwen3.5-9b	arc	19	embed	1	3	succ-strong	2-4	0.4	2	0.639344262295082	0.6885245901639344	0.8524590163934426	0.8524590163934426	0.6644736842105263	0.743421052631579	0.8421052631578947	0.8881578947368421
qwen3.5-9b	arc	19	embed	1	3	backprop	2-4	0.4	3	0.639344262295082	0.6885245901639344	0.8524590163934426	0.8524590163934426	0.6644736842105263	0.743421052631579	0.8486842105263158	0.8881578947368421
qwen3.5-9b	arc	19	embed	1	3	succ-strong	2-4	0.4	3	0.639344262295082	0.6885245901639344	0.8524590163934426	0.8524590163934426	0.6644736842105263	0.743421052631579	0.8421052631578947	0.8881578947368421
qwen3.5-9b	arc	19	embed	1	3	backprop	2-4	0.4	4	0.6229508196721312	0.6885245901639344	0.8524590163934426	0.8524590163934426	0.6644736842105263	0.743421052631579	0.8486842105263158	0.8881578947368421
qwen3.5-9b	arc	19	embed	1	3	succ-strong	2-4	0.4	4	0.639344262295082	0.6885245901639344	0.8524590163934426	0.8524590163934426	0.6644736842105263	0.743421052631579	0.8421052631578947	0.8881578947368421
qwen3.5-9b	arc	19	embed	1	3	succ-near	2-4	0.4	4	0.639344262295082	0.6885245901639344	0.8524590163934426	0.8524590163934426	0.6644736842105263	0.743421052631579	0.8421052631578947	0.8881578947368421
qwen3.5-9b	arc	19	embed	1	3	succ-strong	2-4	0.4	5	0.639344262295082	0.6885245901639344	0.8524590163934426	0.8524590163934426	0.6644736842105263	0.743421052631579	0.8486842105263158	0.8881578947368421
qwen3.5-9b	arc	19	embed	1	3	succ-near	2-4	0.4	5	0.639344262295082	0.6885245901639344	0.8524590163934426	0.8524590163934426	0.6644736842105263	0.743421052631579	0.8486842105263158	0.8881578947368421
qwen3.5-9b	arc	19	embed	1	3	succ-strong	4-6	0.4	2	0.639344262295082	0.6885245901639344	0.8524590163934426	0.8524590163934426	0.6644736842105263	0.743421052631579	0.8421052631578947	0.8881578947368421
qwen3.5-9b	arc	19	embed	1	3	succ-near	4-6	0.4	2	0.639344262295082	0.6885245901639344	0.8524590163934426	0.8524590163934426	0.6644736842105263	0.743421052631579	0.8421052631578947	0.8881578947368421
qwen3.5-9b	arc	19	embed	1	3	backprop	4-6	0.4	3	0.639344262295082	0.6885245901639344	0.8524590163934426	0.8524590163934426	0.6644736842105263	0.743421052631579	0.8486842105263158	0.8881578947368421
qwen3.5-9b	arc	19	embed	1	3	succ-strong	4-6	0.4	3	0.639344262295082	0.6885245901639344	0.8524590163934426	0.8524590163934426	0.6644736842105263	0.743421052631579	0.8355263157894737	0.8881578947368421
qwen3.5-9b	arc	19	embed	1	3	succ-strong	4-6	0.4	4	0.639344262295082	0.6885245901639344	0.8524590163934426	0.8524590163934426	0.6644736842105263	0.743421052631579	0.8421052631578947	0.8881578947368421
qwen3.5-9b	arc	19	embed	1	3	succ-near	4-6	0.4	4	0.639344262295082	0.6885245901639344	0.8524590163934426	0.8524590163934426	0.6644736842105263	0.743421052631579	0.8421052631578947	0.8881578947368421
qwen3.5-9b	arc	19	embed	1	3	succ-strong	4-6	0.4	5	0.639344262295082	0.6885245901639344	0.8524590163934426	0.8524590163934426	0.6644736842105263	0.743421052631579	0.8421052631578947	0.8881578947368421
qwen3.5-9b	arc	19	embed	1	3	succ-near	4-6	0.4	5	0.639344262295082	0.6885245901639344	0.8524590163934426	0.8524590163934426	0.6644736842105263	0.743421052631579	0.8486842105263158	0.8881578947368421
qwen3.5-9b	arc	19	embed	1	3	backprop	6-8	0.4	1	0.6229508196721312	0.6885245901639344	0.8688524590163934	0.8524590163934426	0.6644736842105263	0.743421052631579	0.8618421052631579	0.8881578947368421
qwen3.5-9b	arc	19	embed	1	3	succ-strong	6-8	0.4	2	0.639344262295082	0.6885245901639344	0.8524590163934426	0.8524590163934426	0.6644736842105263	0.743421052631579	0.8421052631578947	0.8881578947368421
qwen3.5-9b	arc	19	embed	1	3	succ-near	6-8	0.4	2	0.639344262295082	0.6885245901639344	0.8524590163934426	0.8524590163934426	0.6644736842105263	0.743421052631579	0.8421052631578947	0.8881578947368421
qwen3.5-9b	arc	19	embed	1	3	backprop	6-8	0.4	3	0.639344262295082	0.6885245901639344	0.8524590163934426	0.8688524590163934	0.6644736842105263	0.743421052631579	0.8618421052631579	0.8881578947368421
qwen3.5-9b	arc	19	embed	1	3	succ-strong	6-8	0.4	3	0.639344262295082	0.6885245901639344	0.8524590163934426	0.8524590163934426	0.6644736842105263	0.743421052631579	0.8355263157894737	0.8881578947368421
qwen3.5-9b	arc	19	embed	1	3	succ-strong	6-8	0.4	4	0.639344262295082	0.6885245901639344	0.8524590163934426	0.8524590163934426	0.6644736842105263	0.743421052631579	0.8421052631578947	0.8881578947368421
qwen3.5-9b	arc	19	embed	1	3	succ-near	6-8	0.4	4	0.639344262295082	0.6885245901639344	0.8524590163934426	0.8524590163934426	0.6644736842105263	0.743421052631579	0.8421052631578947	0.8881578947368421
qwen3.5-9b	arc	19	embed	1	3	backprop	6-8	0.4	5	0.639344262295082	0.6885245901639344	0.8524590163934426	0.8524590163934426	0.6644736842105263	0.743421052631579	0.8486842105263158	0.8881578947368421
qwen3.5-9b	arc	19	embed	1	3	succ-near	6-8	0.4	5	0.639344262295082	0.6885245901639344	0.8524590163934426	0.8524590163934426	0.6644736842105263	0.743421052631579	0.8486842105263158	0.8881578947368421
qwen3.5-9b	arc	17	act/27	2	4	base	-	0.0	-	0.5081967213114754	0.5901639344262295	0.7868852459016393	0.8688524590163934	0.6578947368421053	0.7302631578947368	0.8355263157894737	0.9013157894736842
qwen3.5-9b	arc	19	act/31_normed	1	9	base	-	0.0	-	0.6885245901639344	0.7704918032786885	0.8524590163934426	0.8524590163934426	0.6578947368421053	0.743421052631579	0.8355263157894737	0.875
qwen3.5-9b	arc	19	embed	0	5	base	-	0.0	-	0.7049180327868853	0.7213114754098361	0.8524590163934426	0.9016393442622951	0.6578947368421053	0.6776315789473685	0.8157894736842105	0.8421052631578947
qwen3.5-9b	arc	19	embed	0	6	base	-	0.0	-	0.7049180327868853	0.7540983606557377	0.8688524590163934	0.9016393442622951	0.6578947368421053	0.6776315789473685	0.8092105263157895	0.8552631578947368
qwen3.5-9b	arc	19	embed	0	7	base	-	0.0	-	0.7049180327868853	0.7540983606557377	0.8688524590163934	0.9016393442622951	0.6578947368421053	0.6842105263157895	0.8092105263157895	0.8552631578947368
qwen3.5-9b	arc	19	embed	0	8	base	-	0.0	-	0.7049180327868853	0.7540983606557377	0.8688524590163934	0.9016393442622951	0.6578947368421053	0.6842105263157895	0.8092105263157895	0.8552631578947368
qwen3.5-9b	arc	19	embed	0	9	base	-	0.0	-	0.7049180327868853	0.7540983606557377	0.8688524590163934	0.9016393442622951	0.6578947368421053	0.6842105263157895	0.8092105263157895	0.8552631578947368
qwen3.5-9b	arc	19	embed	1	3	backprop	0-2	0.4	5	0.6229508196721312	0.6885245901639344	0.8360655737704918	0.8524590163934426	0.6578947368421053	0.743421052631579	0.8355263157894737	0.8881578947368421
qwen3.5-9b	arc	19	embed	1	3	backprop	2-4	0.4	1	0.639344262295082	0.6885245901639344	0.8688524590163934	0.8524590163934426	0.6578947368421053	0.75	0.868421052631579	0.881578947368421
qwen3.5-9b	arc	19	embed	1	3	succ-strong	2-4	0.4	1	0.639344262295082	0.6885245901639344	0.8524590163934426	0.8524590163934426	0.6578947368421053	0.743421052631579	0.8421052631578947	0.8881578947368421
qwen3.5-9b	arc	19	embed	1	3	backprop	2-4	0.4	2	0.639344262295082	0.6885245901639344	0.8524590163934426	0.8524590163934426	0.6578947368421053	0.743421052631579	0.8618421052631579	0.8881578947368421
qwen3.5-9b	arc	19	embed	1	3	backprop	4-6	0.4	1	0.639344262295082	0.6885245901639344	0.8524590163934426	0.8524590163934426	0.6578947368421053	0.75	0.8618421052631579	0.8881578947368421
qwen3.5-9b	arc	19	embed	1	3	succ-strong	4-6	0.4	1	0.639344262295082	0.6885245901639344	0.8524590163934426	0.8524590163934426	0.6578947368421053	0.743421052631579	0.8421052631578947	0.881578947368421
qwen3.5-9b	arc	19	embed	1	3	backprop	4-6	0.4	2	0.639344262295082	0.6885245901639344	0.8524590163934426	0.8524590163934426	0.6578947368421053	0.743421052631579	0.8618421052631579	0.8881578947368421
qwen3.5-9b	arc	19	embed	1	3	succ-strong	6-8	0.4	1	0.639344262295082	0.6885245901639344	0.8524590163934426	0.8524590163934426	0.6578947368421053	0.743421052631579	0.8421052631578947	0.881578947368421
qwen3.5-9b	arc	19	embed	1	3	backprop	6-8	0.4	2	0.639344262295082	0.6885245901639344	0.8524590163934426	0.8524590163934426	0.6578947368421053	0.743421052631579	0.8618421052631579	0.8881578947368421
qwen3.5-9b	arc	17	act/27	2	5	base	-	0.0	-	0.4426229508196721	0.4918032786885246	0.8032786885245902	0.8688524590163934	0.6513157894736842	0.7368421052631579	0.8289473684210527	0.8881578947368421
qwen3.5-9b	arc	18	act/31_normed	2	5	base	-	0.0	-	0.45901639344262296	0.6065573770491803	0.7213114754098361	0.8524590163934426	0.6513157894736842	0.6973684210526315	0.8421052631578947	0.881578947368421
